,id,link,title,publicationName,affiliation,abstract,publicationDate,ref_count,publicationYear
1258,1258,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181020949&origin=inward,Response of cotton at different growth stages to imazapyr,Weed Technology,"[('Edisto Research &amp; Education Center', 'Blackville', 'United States')]","© Clemson University, 2023. Published by Cambridge University Press on behalf of Weed Science Society of America.A significant proportion of the forested production area in South Carolina is managed using aerial applications of imazapyr. Cotton injury from off-target movement of imazapyr has been observed in South Carolina. Field experiments were conducted twice at the Edisto Research and Education Center (EREC) in 2021 and 2022, and once at the Pee Dee Research and Education Center (PDREC) in 2022, to evaluate the response of cotton at two growth stages to imazapyr at 0.1×, 0.05×, 0.025×, 0.0125×, and 0.00625× of the normal use rate of 0.84 kg ae ha-1. Injury to cotton at the vegetative stage was 86% and 74% at 0.1× and 0.05× imazapyr rates 28 d after application (DAA). Cotton height ranged from 23 to 93 cm at all three locations. Yield at the EREC location in 2021 was reduced by 79%, 48%, and 31% at the 0.1×, 0.05×, and 0.025× rates of imazapyr, respectively. Similar reductions from imazapyr were observed at both EREC and PDREC in 2022. Injury to cotton at the reproductive stage based on visual estimates at 28 DAA ranged from 95% to 64% for the 0.1× to 0.0125× rates, respectively. Cotton height at the reproductive stage was reduced to 59% of the untreated control 28 DAA when the 0.1× rate of imazapyr was applied. Seed cotton (which included both seed and lint) yield ranged from 0 to 2,880 kg ha-1 at the three locations in both years. Seed cotton yield was lowest when imazapyr was applied at the 0.1× to 0.025× rates. Cotton exposure to imazapyr at the vegetative and reproductive growth stages resulted in plant injury, height, and yield reductions, especially at the higher rates of imazapyr. The greatest reduction in cotton growth and yield was observed after exposure at the reproductive growth stage regardless of imazapyr rate. In summary, the magnitude of cotton response to imazapyr depends on crop growth stage and imazapyr concentration at the time of exposure with the greatest impact occurring at the reproductive growth stage.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",23,2024
1259,1259,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181004664&origin=inward,Feral rye (Secale cereale L.) control in quizalofop-resistant winter wheat in Oregon,Weed Technology,"[('Oregon State University', 'Corvallis', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of Weed Science Society of America.Managing winter annual grass weeds has long been a challenge in the dryland regions of the Pacific Northwest (PNW) where soft white winter wheat is grown. The recent development of quizalofop-resistant (CoAXium) wheat varieties allows growers to use quizalofop (QP), a herbicide that inhibits acetyl-CoA carboxylase (ACCase) for postemergence grass control. Field experiments were conducted over two winter wheat growing seasons in 2021-2022 and 2022-2023 near Adams, OR, to evaluate QP efficacy on feral rye and for crop safety. Downy brome and jointed goatgrass control with QP were assessed in 2021-2022 and 2022-2023, respectively. QP treatments provided effective control of feral rye (≥95%), downy brome (≥87%), and jointed goatgrass (99%) regardless of rate, adjuvant, and spray volume tested. Spring-applied QP caused no injury to winter wheat. Results indicate that the QP-resistant wheat technology can help PNW wheat growers selectively control winter annual grasses.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",34,2024
1260,1260,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180989076&origin=inward,Ours to eat and own: assessing the feasibility of a cooperative meal-kit service to improve food access,Public Health Nutrition,"[('Johns Hopkins Bloomberg School of Public Health', 'Baltimore', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Nutrition Society.Objective: Although typically serving higher income and younger demographic groups, meal-kit subscription services have the potential to improve food availability and dietary quality in communities experiencing low food access due to systemic discrimination. This study describes the development and characteristics of a pilot community-led meal-kit service (SouthEats) and evaluates key implementation outcomes of adoption, acceptability, and feasibility among households experiencing less income. Design: We utilised a mixed methods study design, including data from administrative records, customer surveys and worker interviews. Thematic qualitative analyses and descriptive quantitative analyses were conducted to illuminate the characteristics and extent the pilot meal-kit service was adopted, acceptable, and financially feasible among the target populations. Setting: The study took place in Washington DC, USA. Participants: Study participants included SouthEats consumers (n 35) and workers (n 3). Results: During the pilot period, sixty-seven community members signed up for the meal-kit service, with 52 % making recurring purchases. Our results suggest that the meal-kit service is acceptable among people living in low food access areas. Our feasibility analysis indicates that, although not without challenges, the SouthEats model could be financially feasible. Conclusion: These preliminary insights can inform the scalability and potential replication of this service and provide foundational evidence for an approach that may be used to improve food access.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",42,2024
1261,1261,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180976443&origin=inward,Food tax policies in Pacific Island Countries and Territories: systematic policy review,Public Health Nutrition,"[('University of Otago, Wellington', 'Wellington', 'New Zealand')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Nutrition Society.Objective: To systematically identify and review food taxation policy changes in Pacific Island Countries and Territories (PICTs). Design: Food taxation polices, regarding excise taxes and tariffs applied from 2000 to 2020 in twenty-two PICTs, and their key characteristics were reviewed. The search was conducted using databases, government legal repositories and broad-based search engines. Identified documents for screening included legislation, reports, academic literature, news articles and grey literature. Key informants were contacted from each PICT to retrieve further data and confirm results. Results were analysed by narrative synthesis. Setting: Noncommunicable diseases (NCD) are the leading cause of premature death in PICTs and in many jurisdictions globally. An NCD crisis has been declared in the Pacific, and food taxation policy has been recommended to address the dietary risk factors associated with. Progress is unclear. Results: Of the twenty-two PICTs included in the study, fourteen had food taxation policies and five introduced excise taxes. Processed foods, sugar and salt were the main target of excise taxes. A total of eighty-four food taxation policy changes were identified across all food groups. There was a total of 279 taxes identified by food group, of which 85 % were tariffs and 15 % were excise taxes. Individual tax rates varied substantially. The predominant tax design was ad valorem, and this was followed by volumetric. Conclusions: A quarter of PICTs have introduced food excise taxes from 2000 to 2020. Further excise taxes, specifically tiered or nutrient-specific designs, could be introduced and more systematically applied to a broader range of unhealthy foods.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",42,2024
1262,1262,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180939390&origin=inward,Is evoking fear effective? Exploratory findings from a randomised experiment on the impacts of health warning labels on sugar-sweetened beverages,Public Health Nutrition,"[('Wee Kim Wee School of Communication and Information', 'Singapore City', 'Singapore')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Nutrition Society.Objective: Health warning labels (HWL) have been suggested to be effective in reducing consumption of sugar-sweetened beverages (SSB). Yet, the efficacy and acceptability of SSB HWL of different formats (textual/pictorial) and severity remain unclear. This exploratory study aims to examine the extent and mechanism through which HWL of different formats and severity may affect responses towards the HWL and SSB consumption. Design: Randomised online experiment. Participants were exposed to images of a hypothetical SSB bearing a HWL of one of three conditions: text-only HWL, moderately severe pictorial HWL and highly severe pictorial HWL. They then responded to theory-based affective, cognitive and behavioural measures. Setting: Singapore Participants: One hundred and twenty-seven young adult consumers from a public university Results: Direct effects were found for fear, avoidance, reactance and acceptability of the HWL, but not attitude, intention or motivation to consume less SSB. Pictorial (moderately severe and highly severe) HWL were associated with greater fear, avoidance, and reactance, and lower acceptability than text-only HWL. There was weak evidence that highly severe pictorial HWL resulted in greater reactance than moderately severe pictorial HWL. Fear mediated the effect of HWL of different severity levels on avoidance, reactance, intention and motivation, but not for attitude or acceptability. Conclusions: Exploratory findings indicate that although pictorial HWL were less acceptable, they may still be effective in influencing intention and motivation to reduce SSB consumption through the psychological mechanism of fear. Hence, graphic HWL should not be dismissed too quickly when considering strategies for reducing SSB consumption.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",37,2024
1263,1263,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180447045&origin=inward,Salt stress and potassium fertilization on the agronomic performance of peanut crop,Revista Caatinga,"[('Universidade Federal do Ceará', 'Fortaleza', 'Brazil')]","© 2024, Universidade Federal Rural do Semi-Arido. All rights reserved.In semi-arid regions, the use of brackish water for irrigation can reduce crop yields. However, the use of mineral fertilizer has been tested to mitigate salt stress. In this context, the objective was to evaluate the effect of salt stress at different phenological stages on the yield of peanut under potassium fertilization. The experiment was carried out from August to November 2021, in the experimental area of the Universidade da Integração da Lusofonia Afro-Brasileira (UNILAB), Redenção, Ceará, Brazil. The experimental design was completely randomized (CRD), in a 6 × 3 factorial scheme, with 6 replicates. Six strategies of irrigation with brackish water were applied from the following stages: vegetative (S1); flowering (S2); gynophore appearance (S3); pod formation (S4); fruiting (S5) and without salt stress (S6), and three doses of potassium: 0, 50 and 100% of the recommended dose. The use of brackish water in the vegetative stage led to lower pod length, pod mass, number of pods, number of marketable pods and yield. The dose corresponding to 100% of the recommended potassium dose mitigated salt stress in the pod formation and flowering stages, promoting a greater number of marketable pods, number of non-marketable pods, total number of pods and pod mass. The use of water with lower salinity throughout the cycle promoted greater pod mass, number of marketable pods and yield.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",28,2024
1264,1264,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144222227&origin=inward,Beyond playing 20 questions with nature: Integrative experiment design in the social and behavioral sciences,Behavioral and Brain Sciences,"[('MIT Sloan School of Management', 'Cambridge', 'United States')]","Copyright © The Author(s), 2022. Published by Cambridge University Press.The dominant paradigm of experiments in the social and behavioral sciences views an experiment as a test of a theory, where the theory is assumed to generalize beyond the experiment's specific conditions. According to this view, which Alan Newell once characterized as playing twenty questions with nature, theory is advanced one experiment at a time, and the integration of disparate findings is assumed to happen via the scientific publishing process. In this article, we argue that the process of integration is at best inefficient, and at worst it does not, in fact, occur. We further show that the challenge of integration cannot be adequately addressed by recently proposed reforms that focus on the reliability and replicability of individual findings, nor simply by conducting more or larger experiments. Rather, the problem arises from the imprecise nature of social and behavioral theories and, consequently, a lack of commensurability across experiments conducted under different conditions. Therefore, researchers must fundamentally rethink how they design experiments and how the experiments relate to theory. We specifically describe an alternative framework, integrative experiment design, which intrinsically promotes commensurability and continuous integration of knowledge. In this paradigm, researchers explicitly map the design space of possible experiments associated with a given research question, embracing many potentially relevant theories rather than focusing on just one. Researchers then iteratively generate theories and test them with experiments explicitly sampled from the design space, allowing results to be integrated across experiments. Given recent methodological and technological developments, we conclude that this approach is feasible and would generate more-reliable, more-cumulative empirical and theoretical knowledge than the current paradigm - and with far greater efficiency.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '21 December 2024'}, 'day': '21'}",187,2024
1265,1265,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182363850&origin=inward,The Learning Contract as a Strategy to Foster Communication Competencies,"REICE. Revista Iberoamericana Sobre Calidad, Eficacia y Cambio en Educacion","[('Universidad de Sevilla', 'Sevilla', 'Spain')]","© 2023 Universidad Autonoma de Madrid. All rights reserved.Developing competence in linguistic communication is essential to meet university demands and facilitate the employability of graduates. However, students present significant deficiencies in this regard. In light of this situation, the present study proposes the use of the Learning Contract to address these limitations. Specifically, the main objective is to analyze the influence of this innovative strategy on the development of oral and presentation skills. Therefore, the aim is to describe the evaluations given by student collectives from different universities regarding the benefits that the application of the Learning Contract provides in their education and to determine if there are significant differences between interdisciplinary groups. To achieve this, an ad hoc questionnaire was developed, and the opinions of 403 students were collected. Subsequently, a descriptive analysis was conducted, as well as a non-parametric inferential analysis using Kruskal-Wallis and Games Howell tests. The results confirm an improvement in communicative competencies related to socializing, teamwork, problem-solving, and decision-making. Furthermore, similar to previous research findings, the Learning Contract emerges as a favorable option to enhance competence in linguistic communication, which is essential for the personal, social, academic, and professional development of students","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '20 December 2024'}, 'day': '20'}",49,2024
1266,1266,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180777233&origin=inward,"New Zealand household purchases of sugar-sweetened, artificially sweetened, and unsweetened beverages: 2015–2019",Public Health Nutrition,"[('The University of Auckland', 'Auckland', 'New Zealand')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Nutrition Society.Objective: To assess annual household purchases of sugar-sweetened beverages (SSBs), artificially sweetened beverages (AFSBs), and unsweetened beverages (USBs) by household composition and income, and over time. Design: Observational cohort study using beverage purchasing data linked to a supermarket database. ANOVA was used to compare total household purchase volumes (L) and the contribution of beverages purchased by category, household composition (size), household income (four categories from New Zealand (NZ) < $30 000 to > $90 000), and over time (trend from 2015 to 2019). Setting: Aotearoa NZ. Participants: ∼1800 households in the NielsenIQ Homescan® market research panel. Results: In 2019, the mean (SD) annual household purchase volume and relative contribution to total beverage volume of SSBs were 72·3 (93·0) L and 33 %, respectively. Corresponding values for AFSBs were 32·5 (79·3) L (15 %), and USBs were 112·5 (100·9) L (52 %). Larger households purchased more of all beverage types except AFSBs. Total purchases were similar by income, but households earning < $NZ 30 000 purchased fewer AFSBs and USBs (but not SSBs) than households earning > $NZ 90 000. Total and USB purchases were unchanged over time, but SSBs dropped by 5·9 L (P-trend = 0·04), and AFSBs increased by 5·3 L (P-trend = 0·00). Conclusions: USBs contributed the most to household beverage purchases. Total purchases were higher for larger households and similar by income, including for SSBs. The reduction over time was too small for health benefits. Findings support policies and interventions to reduce SSB consumption and highlight the importance of focusing on equitable outcomes.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '20 December 2024'}, 'day': '20'}",42,2024
1267,1267,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181667760&origin=inward,Case report: Hospital-acquired chickenpox in a healthcare setting,Epidemiology and Infection,"[('Community Medical Center, Toms River', 'Toms River', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press.Chickenpox (varicella) is a rare occurrence in healthcare settings in the USA, but can be transmitted to healthcare workers (HCWs) from patients with herpes zoster who, in turn, can potentially transmit it further to unimmunized, immunosuppressed, at-risk, vulnerable patients. It is uncommon due to the inclusion of varicella vaccination in the recommended immunization schedule for children and screening for varicella immunity in HCWs during employment. We present a case report of hospital-acquired chickenpox in a patient who developed the infection during his prolonged hospital stay through a HCW who had contracted chickenpox after exposure to our patient's roommate with herpes zoster. There was no physical contact between the roommates, but both patients had a common HCW as caregiver. The herpes zoster patient was placed in airborne precautions immediately, but the HCW continued to work and have physical contact with our patient. The HCW initially developed chickenpox 18 days after exposure to the patient with herpes zoster, and our patient developed chickenpox 17 days after the HCW. The timeline and two incubation periods, prior to our patient developing chickenpox, indicate transmission of chickenpox in the HCW from exposure to the herpes zoster patient and subsequently to our patient. The case highlights the potential for nosocomial transmission of chickenpox (varicella) to unimmunized HCWs from exposure to patients with herpes zoster and further transmission to unimmunized patients. Verification of the immunization status of HCWs at the time of employment, mandating immunity, furloughing unimmunized staff after exposure to herpes zoster, and postexposure prophylaxis with vaccination or varicella zoster immunoglobulin (Varizig) will minimize the risk of transmission of communicable diseases like chickenpox in healthcare settings. Additionally, establishing patients' immunity, heightened vigilance and early identification of herpes zoster in hospitalized patients, and initiation of appropriate infection control immediately will further prevent such occurrences and improve patient safety.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '19 December 2024'}, 'day': '19'}",15,2024
1268,1268,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180752456&origin=inward,Distinguishing between translational science and translational research in CTSA pilot studies: A collaborative project across 12 CTSA hubs,Journal of Clinical and Translational Science,"[('University of California, Irvine', 'Irvine', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Association for Clinical and Translational Science.Introduction: The institutions (i.e., hubs) making up the National Institutes of Health (NIH)-funded network of Clinical and Translational Science Awards (CTSAs) share a mission to turn observations into interventions to improve public health. Recently, the focus of the CTSAs has turned increasingly from translational research (TR) to translational science (TS). The current NIH Funding Opportunity Announcement (PAR-21-293) for CTSAs stipulates that pilot studies funded through the CTSAs must be focused on understanding a scientific or operational principle underlying a step of the translational process with the goal of developing generalizable solutions to accelerate translational research. This new directive places Pilot Program administrators in the position of arbiters with the task of distinguishing between TR and TS projects. The purpose of this study was to explore the utility of a set of TS principles set forth by NCATS for distinguishing between TR and TS. Methods: Twelve CTSA hubs collaborated to generate a list of Translational Science Principles questions. Twenty-nine Pilot Program administrators used these questions to evaluate 26 CTSA-funded pilot studies. Results: Factor analysis yielded three factors: Generalizability/Efficiency, Disruptive Innovation, and Team Science. The Generalizability/Efficiency factor explained the largest amount of variance in the questions and was significantly able to distinguish between projects that were verified as TS or TR (t = 6.92, p <.001) by an expert panel. Conclusions: The seven questions in this factor may be useful for informing deliberations regarding whether a study addresses a question that aligns with NCATS' vision of TS.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '18 December 2024'}, 'day': '18'}",28,2024
1269,1269,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180468178&origin=inward,The impact of lowering the study design significance threshold to 0.005 on sample size in randomized cancer clinical trials,Journal of Clinical and Translational Science,"[('The University of Hong Kong Li Ka Shing Faculty of Medicine', 'Hong Kong', 'Hong Kong'), ('Duke University School of Medicine', 'Durham', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of The Association for Clinical and Translational Science.The proposal of improving reproducibility by lowering the significance threshold to 0.005 has been discussed, but the impact on conducting clinical trials has yet to be examined from a study design perspective. The impact on sample size and study duration was investigated using design setups from 125 phase II studies published between 2015 and 2022. The impact was assessed using percent increase in sample size and additional years of accrual with the medians being 110.97% higher and 2.65 years longer respectively. The results indicated that this proposal causes additional financial burdens that reduce the efficiency of conducting clinical trials.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '18 December 2024'}, 'day': '18'}",14,2024
1270,1270,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184864610&origin=inward,Orchard Guard: Deep Learning powered apple leaf disease detection with MobileNetV2 model,Journal of Integrated Science and Technology,"[('Zeal College of Engineering and Research', 'Pune', 'India')]","© Authors.The apple crops are susceptible to various diseases that can substantially reduce quality and yield, emphasizing the need for an accurate and automated detection system. The designed model can efficiently detect four different classes of an apple leaf viz. Apple Scab, Black Rot, Cedar rust, and Healthy. The detection has been carried out using a transfer learning approach with different models such as AlexNet, DenseNet121, ResNet-50, and MobileNetV2 as the primary ones. With hyperparameter tuning and by using different optimizer combinations we trained the MobileNetV2 model to achieve the best accuracy. The selected model is trained and fine-tuned on an Apple dataset of 3175 images, leveraging transfer learning from pre-trained models on large-scale image datasets. The designed ‘Orchard Guard’ model has achieved an accuracy of 99.36%. The research findings can help in the selection of a useful model for actual use in orchards and can aid in the creation of effective and precise disease management systems.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '17 December 2024'}, 'day': '17'}",41,2024
1271,1271,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144941433&origin=inward,The evolution of peace,Behavioral and Brain Sciences,"[('Boston University', 'Boston', 'United States')]","Copyright © The Author(s), 2022. Published by Cambridge University Press.While some species have affiliative and even cooperative interactions between individuals of different social groups, humans are alone in having durable, positive-sum, interdependent relationships across unrelated social groups. Our capacity to have harmonious relationships that cross group boundaries is an important aspect of our species' success, allowing for the exchange of ideas, materials, and ultimately enabling cumulative cultural evolution. Knowledge about the conditions required for peaceful intergroup relationships is critical for understanding the success of our species and building a more peaceful world. How do humans create harmonious relationships across group boundaries and when did this capacity emerge in the human lineage? Answering these questions involves considering the costs and benefits of intergroup cooperation and aggression, for oneself, one's group, and one's neighbor. Taking a game theoretical perspective provides new insights into the difficulties of removing the threat of war and reveals an ironic logic to peace-the factors that enable peace also facilitate the increased scale and destructiveness of conflict. In what follows, I explore the conditions required for peace, why they are so difficult to achieve, and when we expect peace to have emerged in the human lineage. I argue that intergroup cooperation was an important component of human relationships and a selective force in our species history beginning at least 300 thousand years. But the preconditions for peace only emerged in the past 100 thousand years and likely coexisted with intermittent intergroup violence which would have also been an important and selective force in our species' history.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '16 December 2024'}, 'day': '16'}",224,2024
1272,1272,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85183838469&origin=inward,Electrochemical Corrosion Behavior of 2304 Duplex Stainless Steel in a Simulated Pore Solution in Reinforced Concrete Serving in Marine Environment,Journal of the Chinese Society of Corrosion and Protection,"[(""Ministry of Transport of the People's Republic of China"", 'Beijing', 'China')]","© 2024, Chinese Society of Corrosion and Protection. All rights reserved.The corrosion behavior of rebar steels such as HRB400 plain carbon steel, 304 austenitic stainless steel and 2304 austenitic-ferritic duplex stainless steel in an artificial solution, which aims to simulate the fluids in pores of reinforced concrete serving in marine environments, was comparatively investigated by means of measurements of open-circuit potential, electrochemical impedance spectrum, dynamic potential polarization curve and Mott-Schottky curve etc. The results showed that the corrosion poten tial of the three rebar steels in the simulated solution increased continuously, the impedance modulus and phase angle peak width increased gradually, and the maximum phase angle shifted to the low frequency direction. Mott-Schottky curve measurement results showed that the point defect density in the passivation film of HRB400 plain steel was high, and that in the passivation film of 2304 duplex stainless steel was minimal. The critical chloride ion concentrations for HRB400 plain steel, 304 stainless steel and 2304 duplex stainless steel are in the range of 0.02-0.03, 1.5-2.0 and 3.5-4.0 mol/L, respectively. While the excellent resistance to chloride-induced corrosion of 2304 duplex stainless steel was mainly due to the lower point defect density and compact structure, as well as the enrichment in Cr, Ni, Mo and other corrosionresistant elements of the passivation film on the steel surface, which enable the passive film stronger repulsive effect on the Cl- ions.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '15 December 2024'}, 'day': '15'}",21,2024
1273,1273,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180358410&origin=inward,"Global, regional, and national disease burden and attributable risk factors of HIV/AIDS in older adults aged 70 years and above: A trend analysis based on the Global Burden of Disease study 2019",Epidemiology and Infection,"[('Peking University Health Science Center', 'Beijing', 'China')]","© The Author(s), 2023. Published by Cambridge University Press.We aimed to assess the burden and trend of the HIV/AIDS epidemic among older adults over the past three decades at different geographical levels, based on the data collected from the Global Burden of Diseases (GBD) study 2019. This assessment identified the average annual percentage changes (AAPCs) using Joinpoint regression analysis. Globally, the incidence of HIV/AIDS has decreased (AAPC = -3.107); however, the overall prevalence has consistently increased (AAPC = 5.557). Additionally, both mortality (AAPC = 2.166) and disability-adjusted life years (DALYs; AAPC = 2.429) have increased. The highest increasing trends in female HIV/AIDS incidence and prevalence were observed in the Central Asia region. However, for males, these trends were observed in the Oceania region and the high-income Asia Pacific region, respectively. In recent decades, females aged 70-74 years had the highest incidence and prevalence, while males aged 70-74 years had highest mortality and DALYs in low social development index (SDI) regions. Unsafe sex resulted in 15 381.16 deaths, accounting for 90.73% of all HIV/AIDS deaths, and 331 140.56 DALYs, accounting for 91.12% of all HIV/AIDS DALYs. The HIV/AIDS disease burden differs by region, age, and sex among older adults. Sexual health education and targeted screening for older adults are recommended.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '15 December 2024'}, 'day': '15'}",39,2024
1274,1274,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180356569&origin=inward,Post-COVID-19 neuropsychiatric manifestations: A suggested therapeutic approach to 'long COVID' with azithromycin,Epidemiology and Infection,"[('Rutgers New Jersey Medical School', 'Newark', 'United States')]","© The Author(s), 2023. Published by Cambridge University Press.The devastating effects of the coronavirus disease (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) may not end when the acute illness has terminated. A subset of COVID-19 patients may have symptoms that persist for months. This condition has been described as 'long COVID'. From a historical perspective, it has been recognized that serious long-term neurological sequelae have been associated with RNA viruses such as influenza viruses and coronaviruses. A potential intervention for early post-COVID-19 neuropsychiatric impairment may be the commonly employed, readily available, reasonably priced macrolide antibiotic, azithromycin. We have observed a favourable clinical response with azithromycin in three patients with neurological symptoms associated with long COVID-19. We recommend considering formal clinical trials using azithromycin for patients with post-COVID-19 infection neurological changes including 'COVID fog' or the more severe neurological symptoms that may later develop.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '15 December 2024'}, 'day': '15'}",20,2024
1275,1275,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180320720&origin=inward,"External validation of the five domains of negative symptoms: Focus on cognition, functional capacity, and real-world functioning",European Psychiatry,"[('Università degli Studi della Campania Luigi Vanvitelli', 'Naples', 'Italy')]","© The Author(s), 2023. Published by Cambridge University Press on behalf of the European Psychiatric Association.Background The conceptualization of negative symptoms (NS) in schizophrenia is still controversial. Recent confirmatory factor-analytic studies suggested that the bi-dimensional model (motivational deficit [MAP] and expressive deficit [EXP]) may not capture the complexity of NS structure, which could be better defined by a five-factor (five NS domains) or a hierarchical model (five NS domains as first-order factors, and MAP and EXP, as second-order factors). A validation of these models is needed to define the structure of NS. To evaluate the validity and temporal stability of the five-factor or the hierarchical structure of the brief negative symptom scale (BNSS) in individuals with schizophrenia (SCZ), exploring associations between these models with cognition, social cognition, functional capacity, and functioning at baseline and at 4 years follow-up. Methods Clinical variables were assessed using state-of-the-art tools in 612 SCZ at two-time points. The validity of the five-factor and the hierarchical models was analyzed through structural equation models. Results The two models had both a good fit and showed a similar pattern of associations with external validators at the two-time points, with minor variations. The five-factor solution had a slightly better fit. The associations with external validators favored the five-factor structure. Conclusions Our findings suggest that both five-factor and hierarchical models provide a valid conceptualization of NS in relation to external variables and that five-factor solution provides the best balance between parsimony and granularity to summarize the BNSS structure. This finding has important implications for the study of pathophysiological mechanisms and the development of new treatments.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '15 December 2024'}, 'day': '15'}",68,2024
1276,1276,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180319526&origin=inward,Telemedicine and the assessment of clinician time: A scoping review,International Journal of Technology Assessment in Health Care,"[('Syddansk Universitet', 'Odense', 'Denmark')]","© The Author(s), 2023. Published by Cambridge University Press.Objectives Telemedicine may improve healthcare access and efficiency if it demands less clinician time than usual care. We sought to describe the degree to which telemedicine trials assess the effect of telemedicine on clinicians' time and to discuss how including the time needed to treat (TNT) in health technology assessment (HTA) could affect the design of telemedicine services and studies. Methods We conducted a scoping review by searching clinicaltrials.gov using the search term telemedicine and limiting results to randomized trials or observational studies registered between January 2012 and October 2023. We then reviewed trial registration data to determine if any of the outcomes assessed in the trials measured effect on clinicians' time. Results We found 113 studies and of these 78 studies of telemedicine met the inclusion criteria and were included. Nine (12 percent) of the 78 studies had some measure of clinician time as a primary outcome, and 11 (14 percent) as a secondary outcome. Four studies compared direct measures of TNT with telemedicine versus usual care, but no statistically significant difference was found. Of the sixteen studies including indirect measures of clinician time, thirteen found no significant effects, two found a statistically significant reduction, and one found a statistically significant increase. Conclusions This scoping review found that clinician time is not commonly measured in studies of telemedicine interventions. Attention to telemedicine's TNT in clinical studies and HTAs of telemedicine in practice may bring attention to the organization of clinical workflows and increase the value of telemedicine.","{'month': '12', 'year': '2024', 'date-text': {'@xfab-added': 'true', '$': '15 December 2024'}, 'day': '15'}",26,2024
