,id,link,title,publicationName,affiliation,abstract,publicationDate,ref_count,publicationYear
1420,4220,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848950&origin=inward,Elucidating the multichromosomal structure within the Brasenia schreberi mitochondrial genome through assembly and analysis,BMC Genomics,"[('Southwest University', 'Chongqing', 'China')]","© The Author(s) 2024.Brasenia schreberi, a plant species traditionally utilized in Chinese medicine and cuisine, represents an early evolutionary stage among flowering plants (angiosperms). While the plastid genome of this species has been published, its mitochondrial genome (mitogenome) has not been extensively explored, with a notable absence of thorough comparative analyses of its organellar genomes. In our study, we had assembled the entire mitogenome of B. schreberi utilizing the sequencing data derived from both Illumina platform and Oxford Nanopore. The B. schreberi mitogenome mostly exists as six circular DNA molecules, with the largest being 628,257 base pairs (bp) and the smallest 110,220 bp, amounting to 1.49 megabases (Mb). Then we annotated the mitogenome of B. schreberi. The mitogenome encompasses a total of 71 genes: 40 of these are coding proteins genes (PCGs), 28 are genes for transfer RNA (tRNA), and the remaining 3 are genes for ribosomal RNA (rRNA). In the analysis of codon usage, we noted a unique codon preference specific to each amino acid. The most commonly used codons exhibited an average RSCU of 1.36, indicating a noticeable bias in codon selection. In the repeat sequence analysis, a total of 553 simple sequence repeats (SSRs) were identified, 1,822 dispersed repeats (comprising 1,015 forward and 807 palindromic repeats), and 608 long terminal repeats (LTRs). Additionally, in the analysis of homologous sequences between organelle genomes, we detected 38 homologous sequences derived from the plastid genome, each exceeding 500 bp, within the B. schreberi mitochondrial genome. Notably, ten tRNA genes (trnC-GCA, trnM-CAU, trnI-CAU, trnQ-UUG, trnN-GUU, trnT-GGU, trnW-CCA, trnA-UGC, trnI-GAU, and trnV-GAC) appear to have been completely transferred from the chloroplast to the mitogenome. Utilizing the Deepred-mt to predict the RNA editing sites in the mitogenome, we have identified 675 high-quality RNA editing sites in the 40 mitochondrial PCGs. In the final stage of our study, we performed an analysis of colinearity and inferred the phylogenetic relationship of B. schreberi with other angiosperms, utilizing the mitochondrial PCGs as a basis. The results showed that the non-coding regions of the B. schreberi mitogenome are characterized by an abundance of repetitive sequences and exogenous sequences, and B. schreberi is more closely related with Euryale ferox.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",73,2024
1421,4221,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848733&origin=inward,Loss of tumor-derived SMAD4 enhances primary tumor growth but not metastasis following BMP4 signalling,Cell Communication and Signaling,"[('Olivia Newton-John Cancer Research Institute', 'Melbourne', 'Australia')]","© The Author(s) 2024.Background: Bone morphogenetic protein 4 (BMP4) is a potent inhibitor of breast cancer metastasis. However, a tumor-promoting effect of BMP4 is reported in other tumor types, especially when SMAD4 is inactive. Methods: To assess the requirement for SMAD4 in BMP4-mediated suppression of metastasis, we knocked down SMAD4 in two different breast tumors and enforced SMAD4 expression in a third line with endogenous SMAD4 deletion. In addition, we assessed the requirement for SMAD4 in tumor cell-specific BMP signalling by expression of a constitutively active BMP receptor. Delineation of genes regulated by BMP4 in the presence or absence of SMAD4 was assessed by RNA sequencing and a BMP4-induced gene, MYO1F was assessed for its role in metastasis. Genes regulated by BMP4 and/or SMAD4 were assessed in a publicly available database of gene expression profiles of breast cancer patients. Results: In the absence of SMAD4, BMP4 promotes primary tumor growth that is accompanied by increased expression of genes associated with DNA replication, cell cycle, and MYC signalling pathways. Despite increased primary tumor growth, BMP4 suppresses metastasis in the absence of tumor cell expression of SMAD4. Consistent with the anti-metastatic activity of BMP4, enforced signalling through the constitutively active receptor in SMAD4 positive tumors that lacked BMP4 expression still suppressed metastasis, but in the absence of SMAD4, the suppression of metastasis was largely prevented. Thus BMP4 is required for suppression of metastasis regardless of tumor SMAD4 status. The BMP4 upregulated gene, MYO1F, was shown to be a potent suppressor of breast cancer metastasis. Gene signature upregulated by BMP4 in the absence of SMAD4 was associated with poor prognosis in breast cancer patients, whereas gene signature upregulated by BMP4 in the presence of SMAD4 was associated with improved prognosis. Conclusions: BMP4 expression is required for suppression of metastasis regardless of the SMAD4 status of the tumor cells. Since BMP4 is a secreted protein, we conclude that it can act both in an autocrine manner in SMAD4-expressing tumor cells and in a paracrine manner on stromal cells to suppress metastasis. Deletion of SMAD4 from tumor cells does not prevent BMP4 from suppressing metastasis via a paracrine mechanism.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",72,2024
1422,4222,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848720&origin=inward,Diffusion probabilistic versus generative adversarial models to reduce contrast agent dose in breast MRI,European Radiology Experimental,"[('Rheinisch-Westfälische Technische Hochschule Aachen', 'Aachen', 'Germany')]","© The Author(s) 2024.Background: To compare denoising diffusion probabilistic models (DDPM) and generative adversarial networks (GAN) for recovering contrast-enhanced breast magnetic resonance imaging (MRI) subtraction images from virtual low-dose subtraction images. Methods: Retrospective, ethically approved study. DDPM- and GAN-reconstructed single-slice subtraction images of 50 breasts with enhancing lesions were compared to original ones at three dose levels (25%, 10%, 5%) using quantitative measures and radiologic evaluations. Two radiologists stated their preference based on the reconstruction quality and scored the lesion conspicuity as compared to the original, blinded to the model. Fifty lesion-free maximum intensity projections were evaluated for the presence of false-positives. Results were compared between models and dose levels, using generalized linear mixed models. Results: At 5% dose, both radiologists preferred the GAN-generated images, whereas at 25% dose, both radiologists preferred the DDPM-generated images. Median lesion conspicuity scores did not differ between GAN and DDPM at 25% dose (5 versus 5, p = 1.000) and 10% dose (4 versus 4, p = 1.000). At 5% dose, both readers assigned higher conspicuity to the GAN than to the DDPM (3 versus 2, p = 0.007). In the lesion-free examinations, DDPM and GAN showed no differences in the false-positive rate at 5% (15% versus 22%), 10% (10% versus 6%), and 25% (6% versus 4%) (p = 1.000). Conclusions: Both GAN and DDPM yielded promising results in low-dose image reconstruction. However, neither of them showed superior results over the other model for all dose levels and evaluation metrics. Further development is needed to counteract false-positives. Relevance statement: For MRI-based breast cancer screening, reducing the contrast agent dose is desirable. Diffusion probabilistic models and generative adversarial networks were capable of retrospectively enhancing the signal of low-dose images. Hence, they may supplement imaging with reduced doses in the future. Key points: • Deep learning may help recover signal in low-dose contrast-enhanced breast MRI. • Two models (DDPM and GAN) were trained at different dose levels. • Radiologists preferred DDPM at 25%, and GAN images at 5% dose. • Lesion conspicuity between DDPM and GAN was similar, except at 5% dose. • GAN and DDPM yield promising results in low-dose image reconstruction. Graphical Abstract: (Figure presented.)","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",30,2024
1423,4223,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848584&origin=inward,Prediction of neoplastic gallbladder polyps in patients with different age level based on preoperative ultrasound: a multi-center retrospective real-world study,BMC Gastroenterology,"[('The First Hospital of Xian Jiaotong University', ""Xi'an"", 'China')]","© The Author(s) 2024.Background: The prevalence of neoplastic polyps in gallbladder polyps (GPs) increases sharply with age and is associated with gallbladder carcinoma (GBC). This study aims to predict neoplastic polyps and provide appropriate treatment strategies based on preoperative ultrasound features in patients with different age level. Methods: According to the age classification of WHO, 1523 patients with GPs who underwent cholecystectomy from January 2015 to December 2019 at 11 tertiary hospitals in China were divided into young adults group (n=622), middle-aged group (n=665) and elderly group (n=236). Linear scoring models were established based on independent risk variables screened by the Logistic regression model in different age groups. The area under ROC (AUC) to evaluate the predictive ability of linear scoring models, long- and short- diameter of GPs. Results: Independent risk factors for neoplastic polyps included the number of polyps, polyp size (long diameter), and fundus in the young adults and elderly groups, while the number of polyps, polyp size (long diameter), and polyp size (short diameter) in the middle-aged groups. In different age groups, the AUCs of its linear scoring model were higher than the AUCs of the long- and short- diameter of GPs for differentiating neoplastic and non-neoplastic polyps (all P<0.05), and Hosmer-Lemeshow goodness of fit test showed that the prediction accuracy of the linear scoring models was higher than the long- and short- diameter of GPs (all P>0.05). Conclusion: The linear scoring models of the young adults, middle-aged and elderly groups can effectively distinguish neoplastic polyps from non-neoplastic polyps based on preoperative ultrasound features.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",26,2024
1424,4224,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848287&origin=inward,Injectable hydrogel with doxorubicin-loaded ZIF-8 nanoparticles for tumor postoperative treatments and wound repair,Scientific Reports,"[('Tianjin Medical University Cancer Institute &amp; Hospital', 'Tianjin', 'China'), ('Tianjin Lung Cancer Center', 'Tianjin', 'China')]","© The Author(s) 2024.The need for tumor postoperative treatments aimed at recurrence prevention and tissue regeneration have raised wide considerations in the context of the design and functionalization of implants. Herein, an injectable hydrogel system encapsulated with anti-tumor, anti-oxidant dual functional nanoparticles has been developed in order to prevent tumor relapse after surgery and promote wound repair. The utilization of biocompatible gelatin methacryloyl (GelMA) was geared towards localized therapeutic intervention. Zeolitic imidazolate framework-8@ceric oxide (ZIF-8@CeO2, ZC) nanoparticles (NPs) were purposefully devised for their proficiency as reactive oxygen species (ROS) scavengers. Furthermore, injectable GelMA hydrogels loaded with ZC NPs carrying doxorubicin (ZC-DOX@GEL) were tailored as multifunctional postoperative implants, ensuring the efficacious eradication of residual tumor cells and alleviation of oxidative stress. In vitro and in vivo experiments were conducted to substantiate the efficacy in cancer cell elimination and the prevention of tumor recurrence through the synergistic chemotherapy approach employed with ZC-DOX@GEL. The acceleration of tissue regeneration and in vitro ROS scavenging attributes of ZC@GEL were corroborated using rat models of wound healing. The results underscore the potential of the multifaceted hydrogels presented herein for their promising application in tumor postoperative treatments.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",55,2024
1425,4225,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191848024&origin=inward,A PSMA PET/CT-based risk model for prediction of concordance between targeted biopsy and combined biopsy in detecting prostate cancer,World Journal of Urology,"[('Medical School of Nanjing University', 'Nanjing', 'China')]","© The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2024.Purpose: This study is to investigate the diagnostic value of 68Ga-PSMA-11 in improving the concordance between mpMRI-TB and combined biopsy (CB) in detecting PCa. Methods: 115 consecutive men with 68Ga-PSMA-11 PET/CT prior to prostate biopsy were included for analysis. PSMA intensity, quantified as maximum standard uptake value (SUVmax), minimum apparent diffusion coefficient (ADCmin) and other clinical characteristics were evaluated relative to biopsy concordance using univariate and multivariate logistic regression analyses. A prediction model was developed based on the identified parameters, and a dynamic online diagnostic nomogram was constructed, with its discrimination evaluated through the area under the ROC curve (AUC) and consistency assessed using calibration plots. To assess its clinical applicability, a decision curve analysis (DCA) was performed, while internal validation was conducted using bootstrapping methods. Results: Concordance between mpMRI-TB and CB occurred in 76.5% (88/115) of the patients. Multivariate logistic regression analyses performed that SUVmax (OR= 0.952; 95% CI 0.917–0.988; P= 0.010) and ADCmin (OR= 1.006; 95% CI 1.003–1.010; P= 0.001) were independent risk factors for biopsy concordance. The developed model showed a sensitivity, specificity, accuracy and AUC of 0.67, 0.78, 0.81 and 0.78 in the full sample. The calibration curve demonstrated that the nomogram’s predicted outcomes closely resembled the ideal curve, indicating consistency between predicted and actual outcomes. Furthermore, the decision curve analysis (DCA) highlighted the clinical net benefit achievable across various risk thresholds. These findings were reinforced by internal validation. Conclusions: The developed prediction model based on SUVmax and ADCmin showed practical value in guiding the optimization of prostate biopsy pattern. Lower SUVmax and Higher ADCmin values are associated with greater confidence in implementing mono-TB and safely avoiding SB, effectively balancing benefits and risks.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",25,2024
1426,4226,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847979&origin=inward,The c-Abl-RACK1-FAK signaling axis promotes renal fibrosis in mice through regulating fibroblast-myofibroblast transition,Cell Communication and Signaling,"[('Shanghai Jiao Tong University', 'Shanghai', 'China'), ('School of Medicine, Southeast University', 'Nanjing', 'China')]","© The Author(s) 2024.Background: Renal fibrosis is a prevalent manifestation of chronic kidney disease (CKD), and effective treatments for this disease are currently lacking. Myofibroblasts, which originate from interstitial fibroblasts, aggregate in the renal interstitium, leading to significant accumulation of extracellular matrix and impairment of renal function. The nonreceptor tyrosine kinase c-Abl (encoded by the Abl1 gene) has been implicated in the development of renal fibrosis. However, the precise role of c-Abl in this process and its involvement in fibroblast-myofibroblast transition (FMT) remain poorly understood. Methods: To investigate the effect of c-Abl in FMT during renal fibrosis, we investigated the expression of c-Abl in fibrotic renal tissues of patients with CKD and mouse models. We studied the phenotypic changes in fibroblast or myofibroblast-specific c-Abl conditional knockout mice. We explored the potential targets of c-Abl in NRK-49F fibroblasts. Results: In this study, fibrotic mouse and cell models demonstrated that c-Abl deficiency in fibroblasts mitigated fibrosis by suppressing fibroblast activation, fibroblast-myofibroblast transition, and extracellular matrix deposition. Mechanistically, c-Abl maintains the stability of the RACK1 protein, which serves as a scaffold for proteins such as c-Abl and focal adhesion kinase at focal adhesions, driving fibroblast activation and differentiation during renal fibrosis. Moreover, specifically targeting c-Abl deletion in renal myofibroblasts could prove beneficial in established kidney fibrosis by reducing RACK1 expression and diminishing the extent of fibrosis. Conclusions: Our findings suggest that c-Abl plays a pathogenic role in interstitial fibrosis through the regulation of RACK1 protein stabilization and myofibroblast differentiation, suggesting a promising strategy for the treatment of CKD.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",44,2024
1427,4227,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847215&origin=inward,Effect of wear on the dynamic characteristics of a rigid rotor supported by journal bearings,Scientific Reports,"[('Tenaga Nasional Berhad', 'Kuala Lumpur', 'Malaysia'), ('Universiti Tenaga Nasional', 'Kajang', 'Malaysia')]","© The Author(s) 2024.The purpose of this work is to examine the effects of wear severity on the static and dynamic characteristics of journal bearings, and on the vibration response of a rigid rotor supported by journal bearings. Numerical simulations using MATLAB was conducted for three different operating regimes, namely low loaded operating regime (ϵ0=0.15), moderately loaded operating regime (ϵ0=0.45) and highly loaded operating regime (ϵ0=0.75) with wear depth parameter ratio (δ) varied from 0 to 0.5 at increments of 0.1. Numerical results showed that the vibration response of the rotor generally increases with the increase of the wear depth for all cases of low, moderately and highly loaded operating regimes of the bearings. For the values of parameters considered in this work, it was shown that the vibration response amplitude of the rotor in worn journal bearings may be six times larger compared to the response amplitude of the rotor in non-worn bearings.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",28,2024
1428,4228,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847201&origin=inward,Study on the regulatory alienation effect of China's Environmental Protection Tax Law during the strict epidemic control period: based on a sample test of 1000 tax personnel,Environmental Sciences Europe,"[('Jiangsu University Jingjiang College', 'Zhenjiang', 'China'), ('Nanjing University of Aeronautics and Astronautics', 'Nanjing', 'China')]","© The Author(s) 2024.The enactment of the Environmental Protection Tax Law was a major event in the process of China's economic and social development. This law has achieved certain results in the first two years since enactment, but there have also been many problems. During the three-year strict pandemic control period, the normal process of Environmental Protection Tax Law implementation was impacted, causing alienation and reducing the quality of implementation. This study empirically reveals the alienation mechanism in the implementation of the Environmental Protection Tax Law by taking 1000 Chinese tax professionals, and randomly divides the sample equally into two parts, utilizing 500 samples for the initial test and another 500 samples for the robustness test. This research shows that pollutant emission monitoring (correlation coefficient is 0.07), preferential tax policies (correlation coefficient is 0.03) and the quality of tax personnel (correlation coefficient is 0.06) are not conducive to realizing the crowding-out effect of the Environmental Protection Tax Law, while preferential tax policies (correlation coefficient is 0.05), information-sharing platforms (correlation coefficient is 0.06) and the quality of tax personnel (correlation coefficient is 0.05) hinder the incentive effect, and the remaining elements passed the correlation coefficient test within certain confidence intervals. Therefore, the implementation of China's Environmental Protection Tax Law should be improved in the following ways: the accuracy of the environmental protection departments' supervision of pollutant emissions as well as the scientificity and rationality of preferential tax policies should be improved, the construction of environmental protection tax information-sharing platforms should be strengthened, and compound tax collection and management talent should be created.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",62,2024
1429,4229,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847167&origin=inward,Sociocultural and perceived public image of nurses among nursing students: the mediating role of self-concept,BMC Nursing,"[('Prince Sultan Military College of Health Sciences', 'Dhahran City', 'Saudi Arabia')]","© The Author(s) 2024.Background: Studying the public perception of nurses among nursing students is vital in establishing strategic solutions to recruit and retain more students in nursing programs and to contain nurses in the health care system. Aim: This study aimed to determine the mediating role of self-concept in the relationship between sociocultural and perceived public image of nurses. Methods: This study employed a correlational approach using convenience sampling of 1390 participants. This study was conducted at six large universities in three regions of Saudi Arabia (central, northern, and eastern). Student nurses in their second to fourth years of study were included as participants, with an 89.7% response rate. Data were collected from January to April 2023. Results: A significant positive relationship was observed between sociocultural factors and self-concept (r =.685, p =.0001). In addition, there was a significant positive relationship between self-concept and public image (PI) (r =.352, p value = 0.0001). Furthermore, there was a significant positive relationship between sociocultural and public image (r =.456, p =.0001); sociocultural had a direct effect on self-concept (β = 0.324, SE = 0.098, t = 9.429, p <.0001) and public image (β = 0.605, SE = 0.038, t = 22.617, p <.0001). Furthermore, sociocultural had an indirect effect on public image through self-concept (H6) (β = 0.389, SE = 0.123, t = 12.766, p <.0001). Discussion: The study findings suggest that nursing school programs should take measures to foster a supportive environment that promotes self-concept and public image, while also being mindful of the sociocultural background. This would also open the scope for further research on the matter involving multiple centers. Conclusions: This study suggests the need for programs to boost self-concept and public image that consider sociocultural influences. These ’findings have crucial implications for student nurses’ social and psychological wellbeing as they improve the understanding of how sociocultural affects self-concept and public image.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",50,2024
1430,4230,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847132&origin=inward,Establishment and application of a rapid visual diagnostic method for Streptococcus agalactiae based on recombinase polymerase amplification and lateral flow strips,Scientific Reports,"[(""Second People's Hospital of Lianyungang City (Cancer Hospital of Lianyungang)"", 'Lianyungang', 'China')]","© The Author(s) 2024.This study aims to establish a rapid diagnostic method for Streptococcus agalactiae (GBS) based on recombinase polymerase amplification (RPA) and lateral flow strips (LFS). The best primer pairs designed by SIP gene were screened according to the basic RPA reaction, then the probe was designed. The reaction condition was optimized based on the color development of the LFS detection line. To ascertain the reaction specificity, 10 common clinical pathogens and 10 clinical specimens of GBS were tested. Furthermore, the reaction sensitivity was assessed by utilizing a tenfold gradient dilution of GBS genomic DNA as templates. RPA–LFS method was compared to the qPCR assay and biochemical culture method for the Kappa consistency test. The RPA–LFS technique was able to complete the amplification process within 30 min and the results were observed on lateral flow strips. The method is highly sensitive, with a minimum detection limit of 1.31 ng for GBS. The RPA–LFS method showed consistent accuracy of results compared to qPCR and the culture–biochemical method. The establishment of this method is conducive to the development of on-site immediate detection, which can provide information for the timely development of a reasonable antimicrobial treatment plan, and has a greater potential for clinical application.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",20,2024
1431,4231,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847117&origin=inward,Epigenetic mechanisms regulate sex differences in cardiac reparative functions of bone marrow progenitor cells,npj Regenerative Medicine,"[('Lewis Katz School of Medicine', 'Philadelphia', 'United States')]","© The Author(s) 2024.Historically, a lower incidence of cardiovascular diseases (CVD) and related deaths in women as compared with men of the same age has been attributed to female sex hormones, particularly estrogen and its receptors. Autologous bone marrow stem cell (BMSC) clinical trials for cardiac cell therapy overwhelmingly included male patients. However, meta-analysis data from these trials suggest a better functional outcome in postmenopausal women as compared with aged-matched men. Mechanisms governing sex-specific cardiac reparative activity in BMSCs, with and without the influence of sex hormones, remain unexplored. To discover these mechanisms, Male (M), female (F), and ovariectomized female (OVX) mice-derived EPCs were subjected to a series of molecular and epigenetic analyses followed by in vivo functional assessments of cardiac repair. F-EPCs and OVX EPCs show a lower inflammatory profile and promote enhanced cardiac reparative activity after intra-cardiac injections in a male mouse model of myocardial infarction (MI). Epigenetic sequencing revealed a marked difference in the occupancy of the gene repressive H3K9me3 mark, particularly at transcription start sites of key angiogenic and proinflammatory genes in M-EPCs compared with F-EPCs and OVX-EPCs. Our study unveiled that functional sex differences in EPCs are, in part, mediated by differential epigenetic regulation of the proinflammatory and anti-angiogenic gene CCL3, orchestrated by the control of H3K9me3 by histone methyltransferase, G9a/Ehmt2. Our research highlights the importance of considering the sex of donor cells for progenitor-based tissue repair.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",68,2024
1432,4232,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847054&origin=inward,Association between the atherogenic index of plasma and hearing loss based on a nationwide cross-sectional study,Lipids in Health and Disease,"[('Chinese Academy of Medical Sciences &amp; Peking Union Medical College', 'Beijing', 'China'), ('Peking Union Medical College Hospital', 'Beijing', 'China')]","© The Author(s) 2024.Background: Hearing loss (HL) is a worldwide public health issue for which the role of dyslipidemia has not been fully elucidated. This study aimed to use the atherogenic index of plasma (AIP), a well-established serum lipid marker, to investigate the association of dyslipidemia with HL among the general population. Methods: Participants (n = 3267) from the National Health and Nutrition Examination Survey database (2005–2012, 2015–2018) were included in the present study. The AIP was calculated based on the following formula: log10 (triglycerides/high-density lipoprotein cholesterol). HL was defined as a pure-tone average of at least 20 dBHL in the better ear. Weighted multivariable logistic regression, subgroup analysis, generalized additive model, and threshold analysis were adopted to reveal the association between the AIP and HL. Results: In this study of US adults, a positive association was found between the AIP and high-frequency HL. However, the association between the AIP and low-frequency HL was not as strong. In addition, a reverse L-shaped curve with an inflection point located at -0.27 was detected between the AIP and high-frequency HL, followed by a significant positive association after the inflection point. Conclusions: The potential of the AIP as a bioindicator for high-frequency HL is noteworthy, and maintaining an AIP value below a certain threshold might provide beneficial outcomes in the management of high-frequency HL.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",38,2024
1433,4233,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191847049&origin=inward,Saturated fatty acids inhibit unsaturated fatty acid induced glucose uptake involving GLUT10 and aerobic glycolysis in bovine granulosa cells,Scientific Reports,"[('Research Institute for Farm Animal Biology (FBN)', 'Dummerstorf', 'Germany')]","© The Author(s) 2024.Fatty acids have been shown to modulate glucose metabolism in vitro and in vivo. However, there is still a need for substantial evidence and mechanistic understanding in many cell types whether both saturated and unsaturated fatty acids (SFAs and UFAs) pose a similar effect and, if not, what determines the net effect of fatty acid mixes on glucose metabolism. In the present study, we asked these questions by treating granulosa cells (GCs) with the most abundant non-esterified fatty acid species in bovine follicular fluid. Results revealed that oleic and alpha-linolenic acids (UFAs) significantly increased glucose consumption compared to palmitic and stearic acids (SFAs). A significant increase in lactate production, extracellular acidification rate, and decreased mitochondrial activity indicate glucose channeling through aerobic glycolysis in UFA treated GCs. We show that insulin independent glucose transporter GLUT10 is essential for UFA driven glucose consumption, and the induction of AKT and ERK signaling pathways necessary for GLUT10 expression. To mimic the physiological conditions, we co-treated GCs with mixes of SFAs and UFAs. Interestingly, co-treatments abolished the UFA induced glucose uptake and metabolism by inhibiting AKT and ERK phosphorylation and GLUT10 expression. These data suggest that the net effect of fatty acid induced glucose uptake in GCs is determined by SFAs under physiological conditions.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",60,2024
1434,4234,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191846875&origin=inward,The effect of sodium hyaluronate on dry eye and corneal epithelial thickness following cataract surgery,International Ophthalmology,"[('Elazig Fethi Sekin City Hospital', 'Elazig', 'Turkey')]","© The Author(s), under exclusive licence to Springer Nature B.V. 2024.Purpose: To evaluate the effects of sodium hyaluronate drops on dry eye parameters and corneal epithelial thickness following cataract surgery. Methods: The study included 84 patients who underwent uncomplicated phacoemulsification. In Group A, 0.15% sodium hyaluronate drops were added to the postoperative antibiotic/anti-inflammatory treatment. In Group B, only antibiotic/anti-inflammatory treatment was applied. Preoperatively and at 1 week and 1 month postoperatively, all the patients were evaluated in respect of tear break-up time (TBUT), the Schirmer test under anesthesia, the corneal fluorescein staining (CFS) score, mean central corneal thickness (CCT) and mean central corneal epithelial thickness (CCET), and the two groups were compared. Results: A statistically significant difference was determined between the two groups at postoperative 1 month in respect of TBUT, Schirmer test, CFS score, and CCET (p < 0.01). In Group A, a statistically significant increase was determined in the TBUT and Schirmer values at 1 month postoperatively (p < 0.01, p = 0.01, respectively) and in Group B, these values were decreased compared to preoperatively (p < 0.01). The CCET was determined to be significantly thinner in Group B 1 month postoperatively (p < 0.01). A significant increase in CCT was observed in both groups at postoperative 1 week (p < 0.01) and preoperative values were reached at 1 month postoperatively. Conclusion: In the patient group using sodium hyaluronate, significant differences were determined in all dry eye parameters and CCET. The use of hyaluronate sodium drops after cataract surgery was seen to improve dry eye parameters and contribute to a healthy ocular surface by ensuring continuity of the corneal epithelium.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",31,2024
1435,4235,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191846491&origin=inward,The Middle Triassic palaeontomofauna of Monte San Giorgio with the description of Merithone laetitiae (†Permithonidae) gen. et sp. nov.,Swiss Journal of Palaeontology,"[('Università degli Studi di Napoli Federico II', 'Naples', 'Italy')]","© The Author(s) 2024.The Triassic is considered a crucial period for the establishment of the modern insect fauna and fossil records from this period are fundamental for understanding the real impact that the end Permian Mass Extinction events had on these animals. Here, we review the insect fossils from one of the main deposits of this period in the world, Monte San Giorgio, which is considered one of the nine main insect Fossillagerstätten. In this Lagerstätte, located on the border between Switzerland and Italy, a total of 273 fossil insects have been collected in five localities. The fossils found in Val Mara site D, one of the two richest insect fossils sites of Monte San Giorgio, present peculiar features, such as extraordinary sizes and phosphatisation of internal tissues revealing fine internal details. In contrast, the Val Mara site VM 12 fossil record (248 specimens) is dominated by small to medium size insects, usually almost intact, preserving details such as setae on wings and compound eyes. Besides these exceptional features, these fossil insects are of extreme evolutionary importance, since they represent the first or the last occurrence for their lineage. In this regard, their use to calibrate nodes in a phylogenomic dating analysis led to backdating the origin of many insect lineages, including Diptera and Heteroptera. Up to now, a total of five species from Monte San Giorgio have been formally described, belonging to the orders Archaeognatha (†Monura and Machilidae), Ephemeroptera, Hemiptera (Tingidae) and Coleoptera (Adephaga). A further species, Merithone laetitiae (†Permithonidae) gen. et sp. nov., whose fossil is included among the recent findings in Val Mara site VM 12, is described in the present work.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",44,2024
1436,4236,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85191846371&origin=inward,Nonmagnetic framboid and associated iron nanoparticles with a space-weathered feature from asteroid Ryugu,Nature Communications,"[('Hokkaido University', 'Sapporo', 'Japan')]","© The Author(s) 2024.Extraterrestrial minerals on the surface of airless Solar System bodies undergo gradual alteration processes known as space weathering over long periods of time. The signatures of space weathering help us understand the phenomena occurring in the Solar System. However, meteorites rarely retain the signatures, making it impossible to study the space weathering processes precisely. Here, we examine samples retrieved from the asteroid Ryugu by the Hayabusa2 spacecraft and discover the presence of nonmagnetic framboids through electron holography measurements that can visualize magnetic flux. Magnetite particles, which normally provide a record of the nebular magnetic field, have lost their magnetic properties by reduction via a high-velocity (>5 km s–1) impact of a micrometeoroid with a diameter ranging from 2 to 20 μm after destruction of the parent body of Ryugu. Around these particles, thousands of metallic-iron nanoparticles with a vortex magnetic domain structure, which could have recorded a magnetic field in the impact event, are found. Through measuring the remanent magnetization of the iron nanoparticles, future studies are expected to elucidate the nature of the nebular/interplanetary magnetic fields after the termination of aqueous alteration in an asteroid.","{'month': '12', 'year': '2024', 'date-text': 'December 2024', 'day': '01'}",52,2024
